date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
16:53:23	473313/473313	---M--	200	added ('OK')	image/gif	date:Sat,%2030%20Jul%202016%2001:55:06%20GMT	http://materializecss.com/images/toast.gif	/home/pedro/websites/Materialize/materializecss.com/images/toast.gif	(from http://materializecss.com/mobile.html)
16:53:24	259878/259878	---M--	200	added ('OK')	image/jpeg	date:Sat,%2030%20Jul%202016%2001:55:06%20GMT	http://materializecss.com/images/showcase/emerald.jpg	/home/pedro/websites/Materialize/materializecss.com/images/showcase/emerald.jpg	(from http://materializecss.com/showcase.html)
16:53:42	109290/109290	---M--	200	added ('OK')	image/png	date:Sat,%2030%20Jul%202016%2001:55:06%20GMT	http://materializecss.com/images/showcase/stamplay.png	/home/pedro/websites/Materialize/materializecss.com/images/showcase/stamplay.png	(from http://materializecss.com/showcase.html)
16:53:50	172232/172232	---M--	200	added ('OK')	image/png	date:Sat,%2030%20Jul%202016%2001:55:06%20GMT	http://materializecss.com/images/showcase/danielangel.png	/home/pedro/websites/Materialize/materializecss.com/images/showcase/danielangel.png	(from http://materializecss.com/showcase.html)
16:53:53	444797/444797	---M--	200	added ('OK')	image/png	date:Sat,%2030%20Jul%202016%2001:55:06%20GMT	http://materializecss.com/images/showcase/caliber.png	/home/pedro/websites/Materialize/materializecss.com/images/showcase/caliber.png	(from http://materializecss.com/showcase.html)
16:54:18	221620/221620	---M--	200	added ('OK')	image/jpeg	date:Sat,%2030%20Jul%202016%2001:55:06%20GMT	http://materializecss.com/images/showcase/absurdoburger.jpg	/home/pedro/websites/Materialize/materializecss.com/images/showcase/absurdoburger.jpg	(from http://materializecss.com/showcase.html)
16:55:30	428652/428652	---M--	200	added ('OK')	image/png	date:Sat,%2030%20Jul%202016%2001:55:06%20GMT	http://materializecss.com/images/showcase/roboterwelt.png	/home/pedro/websites/Materialize/materializecss.com/images/showcase/roboterwelt.png	(from http://materializecss.com/showcase.html)
16:55:31	596148/596148	---M--	200	added ('OK')	image/png	date:Sat,%2030%20Jul%202016%2001:55:06%20GMT	http://materializecss.com/images/showcase/straphq.png	/home/pedro/websites/Materialize/materializecss.com/images/showcase/straphq.png	(from http://materializecss.com/showcase.html)
16:55:35	930593/930593	---M--	200	added ('OK')	image/png	date:Sat,%2030%20Jul%202016%2001:55:06%20GMT	http://materializecss.com/images/showcase/closeheat.png	/home/pedro/websites/Materialize/materializecss.com/images/showcase/closeheat.png	(from http://materializecss.com/showcase.html)
16:55:44	719178/719178	---M--	200	added ('OK')	image/png	date:Sat,%2030%20Jul%202016%2001:55:06%20GMT	http://materializecss.com/images/showcase/rdxsports.png	/home/pedro/websites/Materialize/materializecss.com/images/showcase/rdxsports.png	(from http://materializecss.com/showcase.html)
16:55:49	124755/124755	---M--	200	added ('OK')	image/jpeg	etag:%2256665c35-1e753%22	http://s27.postimg.org/ndbt67ker/jumpr.jpg	/home/pedro/websites/Materialize/s27.postimg.org/ndbt67ker/jumpr.jpg	(from http://materializecss.com/showcase.html)
16:56:05	179248/179248	---M--	200	added ('OK')	image/jpeg	etag:%2256665c35-2bc30%22	http://s27.postimg.org/4whefe4gj/phandroid.jpg	/home/pedro/websites/Materialize/s27.postimg.org/4whefe4gj/phandroid.jpg	(from http://materializecss.com/showcase.html)
16:56:09	140072/140072	---M--	200	added ('OK')	image/png	date:Sat,%2030%20Jul%202016%2001:55:06%20GMT	http://materializecss.com/images/showcase/webonise.png	/home/pedro/websites/Materialize/materializecss.com/images/showcase/webonise.png	(from http://materializecss.com/showcase.html)
16:56:20	87077/87077	---M--	200	added ('OK')	image/png	date:Sat,%2030%20Jul%202016%2001:55:06%20GMT	http://materializecss.com/images/showcase/kioskbrowser.png	/home/pedro/websites/Materialize/materializecss.com/images/showcase/kioskbrowser.png	(from http://materializecss.com/showcase.html)
16:56:23	205796/205796	---M--	200	added ('OK')	image/jpeg	date:Sat,%2030%20Jul%202016%2001:55:06%20GMT	http://materializecss.com/images/showcase/kenyaapps.jpg	/home/pedro/websites/Materialize/materializecss.com/images/showcase/kenyaapps.jpg	(from http://materializecss.com/showcase.html)
16:56:30	355369/355369	---M--	200	added ('OK')	image/png	etag:%2246858d4cdd7205ace54401184362ccdc%22	http://puu.sh/i7MD1/5eb94d6470.png	/home/pedro/websites/Materialize/puu.sh/i7MD1/ss+(2015-05-31+at+05.02.23).png	(from http://materializecss.com/showcase.html)
16:56:34	156668/156668	---M--	200	added ('OK')	image/jpeg	etag:%2256665c35-263fc%22	http://s27.postimg.org/u18est3wz/artofwhere.jpg	/home/pedro/websites/Materialize/s27.postimg.org/u18est3wz/artofwhere.jpg	(from http://materializecss.com/showcase.html)
16:56:53	134857/134857	---M--	200	added ('OK')	image/jpeg	etag:%2256665c38-20ec9%22	http://s27.postimg.org/f98af7ndf/simplebooklet.jpg	/home/pedro/websites/Materialize/s27.postimg.org/f98af7ndf/simplebooklet.jpg	(from http://materializecss.com/showcase.html)
16:56:58	115111/115111	---MCZ	200	added ('OK')	text/css	date:Sat,%2030%20Jul%202016%2001:55:06%20GMT	http://materializecss.com/dist/css/materialize.min.css	/home/pedro/websites/Materialize/materializecss.com/dist/css/materialize.min.css	(from http://materializecss.com/templates/starter-template/preview.html)
16:56:59	262/262	---MCZ	200	added ('OK')	text/css	date:Sat,%2030%20Jul%202016%2001:55:06%20GMT	http://materializecss.com/templates/starter-template/css/style.css	/home/pedro/websites/Materialize/materializecss.com/templates/starter-template/css/style.css	(from http://materializecss.com/templates/starter-template/preview.html)
16:57:03	240928/240928	---M--	200	added ('OK')	image/jpeg	date:Sat,%2030%20Jul%202016%2001:55:06%20GMT	http://materializecss.com/images/showcase/visitsarasota.jpg	/home/pedro/websites/Materialize/materializecss.com/images/showcase/visitsarasota.jpg	(from http://materializecss.com/showcase.html)
16:57:03	139/139	---MCZ	200	added ('OK')	application/javascript	date:Sat,%2030%20Jul%202016%2001:55:06%20GMT	http://materializecss.com/templates/starter-template/js/init.js	/home/pedro/websites/Materialize/materializecss.com/templates/starter-template/js/init.js	(from http://materializecss.com/templates/starter-template/preview.html)
16:57:06	838/838	---MCZ	200	added ('OK')	text/css	date:Sat,%2030%20Jul%202016%2001:55:06%20GMT	http://materializecss.com/templates/parallax-template/css/style.css	/home/pedro/websites/Materialize/materializecss.com/templates/parallax-template/css/style.css	(from http://materializecss.com/templates/parallax-template/preview.html)
16:57:06	84245/84245	---M-Z	200	added ('OK')	application/javascript	etag:%2254499a48-14915%22	https://code.jquery.com/jquery-2.1.1.min.js	/home/pedro/websites/Materialize/code.jquery.com/jquery-2.1.1.min.js	(from http://materializecss.com/templates/starter-template/preview.html)
16:57:23	99515/99515	---M--	200	added ('OK')	image/jpeg	date:Sat,%2030%20Jul%202016%2001:55:06%20GMT	http://materializecss.com/templates/parallax-template/background1.jpg	/home/pedro/websites/Materialize/materializecss.com/templates/parallax-template/background1.jpg	(from http://materializecss.com/templates/parallax-template/preview.html)
16:57:37	187207/187207	---M--	200	added ('OK')	image/jpeg	date:Sat,%2030%20Jul%202016%2001:55:06%20GMT	http://materializecss.com/templates/parallax-template/background2.jpg	/home/pedro/websites/Materialize/materializecss.com/templates/parallax-template/background2.jpg	(from http://materializecss.com/templates/parallax-template/preview.html)
16:57:47	552864/552864	---M--	200	added ('OK')	image/png	date:Sat,%2030%20Jul%202016%2001:55:06%20GMT	http://materializecss.com/images/showcase/makoframework.png	/home/pedro/websites/Materialize/materializecss.com/images/showcase/makoframework.png	(from http://materializecss.com/showcase.html)
16:57:49	170/170	---MCZ	200	added ('OK')	application/javascript	date:Sat,%2030%20Jul%202016%2001:55:06%20GMT	http://materializecss.com/templates/parallax-template/js/init.js	/home/pedro/websites/Materialize/materializecss.com/templates/parallax-template/js/init.js	(from http://materializecss.com/templates/parallax-template/preview.html)
16:57:52	176006/176006	---M--	200	added ('OK')	image/jpeg	date:Sat,%2030%20Jul%202016%2001:55:06%20GMT	http://materializecss.com/templates/parallax-template/background3.jpg	/home/pedro/websites/Materialize/materializecss.com/templates/parallax-template/background3.jpg	(from http://materializecss.com/templates/parallax-template/preview.html)
16:57:53	298716/298716	---MCZ	200	added ('OK')	application/javascript	date:Sat,%2030%20Jul%202016%2001:55:06%20GMT	http://materializecss.com/dist/js/materialize.js	/home/pedro/websites/Materialize/materializecss.com/dist/js/materialize.js	(from http://materializecss.com/templates/parallax-template/preview.html)
16:57:57	0/0	---M--	404	error ('Not%20Found')	text/plain	date:Mon,%2001%20Aug%202016%2023:57:51%20GMT	https://unsplash.imgix.net/photo-1414924347000-9823c338079b?q=75&fm=jpg&s=0fa6db3cdc65e50c111575043fad4b5c	/home/pedro/websites/Materialize/unsplash.imgix.net/photo-1414924347000-9823c338079b.88181c.delayed	(from http://materializecss.com/fullscreen-slider-demo.html)
16:58:09	766105/766105	---M--	200	added ('OK')	image/png	date:Sat,%2030%20Jul%202016%2001:55:06%20GMT	http://materializecss.com/images/showcase/adbeus.png	/home/pedro/websites/Materialize/materializecss.com/images/showcase/adbeus.png	(from http://materializecss.com/showcase.html)
16:58:17	16135/16135	---MCZ	200	added ('OK')	text/html	date:Sat,%2030%20Jul%202016%2001:55:06%20GMT	http://materializecss.com/index.html	/home/pedro/websites/Materialize/materializecss.com/index-2.html	(from http://materializecss.com/parallax-demo.html)
16:58:42	204638/204638	---M--	200	added ('OK')	image/jpeg	date:Sat,%2030%20Jul%202016%2001:55:06%20GMT	http://materializecss.com/images/parallax1.jpg	/home/pedro/websites/Materialize/materializecss.com/images/parallax1.jpg	(from http://materializecss.com/parallax-demo.html)
16:58:43	152695/152695	---M--	200	added ('OK')	image/jpeg	date:Sat,%2030%20Jul%202016%2001:55:06%20GMT	http://materializecss.com/images/parallax2.jpg	/home/pedro/websites/Materialize/materializecss.com/images/parallax2.jpg	(from http://materializecss.com/parallax-demo.html)
16:58:44	526524/526524	---M--	200	added ('OK')	image/jpeg	date:Tue,%2026%20Jul%202016%203:55:20%20GMT	https://ununsplash.imgix.net/uploads/1413259835094dcdeb9d3/6e609595?q=75&fm=jpg&s=6a4fc66161293fc4a43a6ca6f073d1c5	/home/pedro/websites/Materialize/ununsplash.imgix.net/uploads/1413259835094dcdeb9d3/6e609595854a.jpg	(from http://materializecss.com/fullscreen-slider-demo.html)
16:58:47	24/24	---M--	200	added ('OK')	text/plain	date:Mon,%2001%20Aug%202016%2023:58:46%20GMT	https://unsplash.imgix.net/robots.txt		(from http://materializecss.com/fullscreen-slider-demo.html)
16:58:49	3220050/3220050	---M--	200	added ('OK')	image/jpeg	date:Thu,%2028%20Jul%202016%2011:46:51%20GMT	https://ununsplash.imgix.net/photo-1414849424631-8b18529a81ca?q=75&fm=jpg&s=0e993004a2f3704e8f2ad5469315ccb7	/home/pedro/websites/Materialize/ununsplash.imgix.net/photo-1414849424631-8b18529a81ca86b9.jpg	(from http://materializecss.com/fullscreen-slider-demo.html)
16:58:50	24/24	---M--	200	added ('OK')	text/plain	date:Mon,%2001%20Aug%202016%2023:58:50%20GMT	https://ununsplash.imgix.net/robots.txt		(from http://materializecss.com/fullscreen-slider-demo.html)
16:58:55	104736/104736	URF---	200	added ('OK%20(cached)')	application/x-javascript		http://cdn.transifex.com/live.js	/home/pedro/websites/Materialize/cdn.transifex.com/live.js	(from http://materializecss.com/)
16:58:56	9621/9621	URF---	200	added ('OK%20(cached)')	image/png		http://materializecss.com/images/responsive.png	/home/pedro/websites/Materialize/materializecss.com/images/responsive.png	(from http://materializecss.com/)
16:58:56	7294/7294	UR-MCZ	200	added ('OK')	application/javascript	etag:W/%221c7e-537afe794d1af%22	http://cdn.carbonads.com/carbon.js?zoneid=1673&serve=C6AILKT&placement=materializecss	/home/pedro/websites/Materialize/cdn.carbonads.com/carbon2f75.js	(from http://materializecss.com/)
16:59:01	21659/21659	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Sat,%2030%20Jul%202016%2001:55:06%20GMT	http://materializecss.com/fonts/roboto/Roboto-Thin.eot	/home/pedro/websites/Materialize/materializecss.com/fonts/roboto/Roboto-Thin.eot	(from http://materializecss.com/css/ghpages-materialize.css)
16:59:03	3292/3292	UR-MCZ	200	added ('OK')	application/javascript	date:Sat,%2030%20Jul%202016%2001:55:06%20GMT	http://materializecss.com/js/jquery.timeago.min.js	/home/pedro/websites/Materialize/materializecss.com/js/jquery.timeago.min.js	(from http://materializecss.com/)
16:59:13	0/0	UR-MCZ	416	error ('Requested%20Range%20Not%20Satisfiable')	application/javascript	etag:%22553fb284-14979%22	https://code.jquery.com/jquery-2.1.4.min.js	/home/pedro/websites/Materialize/code.jquery.com/jquery-2.1.4.min.js	(from http://materializecss.com/)
16:59:14	9279/9279	UR-MCZ	200	added ('OK')	application/javascript	date:Sat,%2030%20Jul%202016%2001:55:06%20GMT	http://materializecss.com/js/prism.js	/home/pedro/websites/Materialize/materializecss.com/js/prism.js	(from http://materializecss.com/)
16:59:15	15005/15005	UR-MCZ	200	added ('OK')	application/javascript	date:Sat,%2030%20Jul%202016%2001:55:06%20GMT	http://materializecss.com/jade/lunr.min.js	/home/pedro/websites/Materialize/materializecss.com/jade/lunr.min.js	(from http://materializecss.com/)
16:59:16	48524/48524	---M--	200	added ('OK')	application/font-woff2	date:Sat,%2030%20Jul%202016%2001:55:06%20GMT	http://materializecss.com/fonts/roboto/Roboto-Thin.woff2	/home/pedro/websites/Materialize/materializecss.com/fonts/roboto/Roboto-Thin.woff2	(from http://materializecss.com/css/ghpages-materialize.css)
16:59:17	13265/13265	UR-MCZ	200	added ('OK')	application/javascript	date:Sat,%2030%20Jul%202016%2001:55:06%20GMT	http://materializecss.com/jade/search.js	/home/pedro/websites/Materialize/materializecss.com/jade/search.js	(from http://materializecss.com/)
16:59:20	5508/5508	UR-MCZ	200	added ('OK')	application/javascript	date:Sat,%2030%20Jul%202016%2001:55:06%20GMT	http://materializecss.com/js/init.js	/home/pedro/websites/Materialize/materializecss.com/js/init.js	(from http://materializecss.com/)
16:59:20	61628/61628	---M--	200	added ('OK')	application/font-woff	date:Sat,%2030%20Jul%202016%2001:55:06%20GMT	http://materializecss.com/fonts/roboto/Roboto-Thin.woff	/home/pedro/websites/Materialize/materializecss.com/fonts/roboto/Roboto-Thin.woff	(from http://materializecss.com/css/ghpages-materialize.css)
16:59:24	20940/20940	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Sat,%2030%20Jul%202016%2001:55:06%20GMT	http://materializecss.com/fonts/roboto/Roboto-Light.eot	/home/pedro/websites/Materialize/materializecss.com/fonts/roboto/Roboto-Light.eot	(from http://materializecss.com/css/ghpages-materialize.css)
16:59:26	138237/138237	UR-MCZ	200	added ('OK')	application/javascript	date:Sat,%2030%20Jul%202016%2001:55:06%20GMT	http://materializecss.com/bin/materialize.js	/home/pedro/websites/Materialize/materializecss.com/bin/materialize.js	(from http://materializecss.com/)
16:59:28	127584/127584	---MCZ	200	added ('OK')	application/x-font-ttf	date:Sat,%2030%20Jul%202016%2001:55:06%20GMT	http://materializecss.com/fonts/roboto/Roboto-Thin.ttf	/home/pedro/websites/Materialize/materializecss.com/fonts/roboto/Roboto-Thin.ttf	(from http://materializecss.com/css/ghpages-materialize.css)
16:59:32	5100/5100	URF---	200	added ('OK%20(cached)')	image/png		http://materializecss.com/images/metaphor.png	/home/pedro/websites/Materialize/materializecss.com/images/metaphor.png	(from http://materializecss.com/about.html)
16:59:34	20940/20940	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Sat,%2030%20Jul%202016%2001:55:06%20GMT	http://materializecss.com/fonts/roboto/Roboto-Light.eot?	/home/pedro/websites/Materialize/materializecss.com/fonts/roboto/Roboto-Lightd41d.eot	(from http://materializecss.com/css/ghpages-materialize.css)
16:59:35	27580/27580	UR-MC-	200	added ('OK')	text/javascript	date:Wed,%2001%20Jun%202016%2014:34:39%20GMT	http://www.google-analytics.com/analytics.js	/home/pedro/websites/Materialize/www.google-analytics.com/analytics.js	(from http://materializecss.com/)
16:59:37	39592/39592	UR-MC-	200	added ('OK')	application/javascript	etag:%22f2ca30bf985d12f43978ead6eafa3641%22	https://apis.google.com/js/platform.js	/home/pedro/websites/Materialize/apis.google.com/js/platform.js	(from http://materializecss.com/)
16:59:41	49380/49380	---M--	200	added ('OK')	application/font-woff2	date:Sat,%2030%20Jul%202016%2001:55:06%20GMT	http://materializecss.com/fonts/roboto/Roboto-Light.woff2	/home/pedro/websites/Materialize/materializecss.com/fonts/roboto/Roboto-Light.woff2	(from http://materializecss.com/css/ghpages-materialize.css)
16:59:41	23952/23952	URF---	200	added ('OK%20(cached)')	image/png		http://materializecss.com/images/bold.png	/home/pedro/websites/Materialize/materializecss.com/images/bold.png	(from http://materializecss.com/about.html)
16:59:43	16991/16991	URF---	200	added ('OK%20(cached)')	image/png		http://materializecss.com/images/motion.png	/home/pedro/websites/Materialize/materializecss.com/images/motion.png	(from http://materializecss.com/about.html)
16:59:52	103934/103934	URF---	200	added ('OK%20(cached)')	image/jpeg		http://materializecss.com/images/materialize_team.jpeg	/home/pedro/websites/Materialize/materializecss.com/images/materialize_team.jpg	(from http://materializecss.com/about.html)
16:59:52	62316/62316	---M--	200	added ('OK')	application/font-woff	date:Sat,%2030%20Jul%202016%2001:55:06%20GMT	http://materializecss.com/fonts/roboto/Roboto-Light.woff	/home/pedro/websites/Materialize/materializecss.com/fonts/roboto/Roboto-Light.95.delayed	(from http://materializecss.com/css/ghpages-materialize.css)
16:59:56	67623/67623	URF---	200	added ('OK%20(cached)')	image/png		http://materializecss.com/images/alvin.png	/home/pedro/websites/Materialize/materializecss.com/images/alvin.png	(from http://materializecss.com/about.html)
16:59:56	277810/277810	URF---	200	added ('OK%20(cached)')	image/png		http://materializecss.com/images/Alan.png	/home/pedro/websites/Materialize/materializecss.com/images/Alan.png	(from http://materializecss.com/about.html)
17:00:01	208905/208905	URF---	200	added ('OK%20(cached)')	image/png		http://materializecss.com/images/alex.png	/home/pedro/websites/Materialize/materializecss.com/images/alex.png	(from http://materializecss.com/about.html)
17:00:03	167534/167534	URF---	200	added ('OK%20(cached)')	image/png		http://materializecss.com/images/kevin.png	/home/pedro/websites/Materialize/materializecss.com/images/kevin.png	(from http://materializecss.com/about.html)
17:00:06	1159402/1159402	URF---	200	added ('OK%20(cached)')	application/zip		http://materializecss.com/bin/materialize-v0.97.7.zip	/home/pedro/websites/Materialize/materializecss.com/bin/materialize-v0.97.7.zip	(from http://materializecss.com/getting-started.html)
17:00:10	21320/21320	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Sat,%2030%20Jul%202016%2001:55:06%20GMT	http://materializecss.com/fonts/roboto/Roboto-Regular.eot	/home/pedro/websites/Materialize/materializecss.com/fonts/roboto/Roboto-Regular.eot	(from http://materializecss.com/css/ghpages-materialize.css)
17:00:10	1242018/1242018	URF---	200	added ('OK%20(cached)')	application/zip		http://materializecss.com/bin/materialize-src-v0.97.7.zip	/home/pedro/websites/Materialize/materializecss.com/bin/materialize-src-v0.97.7.zip	(from http://materializecss.com/getting-started.html)
17:00:15	1160781/1160781	URF---	200	added ('OK%20(cached)')	application/zip		http://materializecss.com/templates/starter-template.zip	/home/pedro/websites/Materialize/materializecss.com/templates/starter-template.zip	(from http://materializecss.com/getting-started.html)
17:00:15	31637/31637	URF---	200	added ('OK%20(cached)')	image/gif		http://materializecss.com/images/starter-template.gif	/home/pedro/websites/Materialize/materializecss.com/images/starter-template.gif	(from http://materializecss.com/getting-started.html)
17:00:25	86574/86574	URF---	200	added ('OK%20(cached)')	image/jpeg		http://materializecss.com/images/parallax-template.jpg	/home/pedro/websites/Materialize/materializecss.com/images/parallax-template.jpg	(from http://materializecss.com/getting-started.html)
17:00:34	126792/126792	---MCZ	200	added ('OK')	application/x-font-ttf	date:Sat,%2030%20Jul%202016%2001:55:06%20GMT	http://materializecss.com/fonts/roboto/Roboto-Light.ttf	/home/pedro/websites/Materialize/materializecss.com/fonts/roboto/Roboto-Light.ttf	(from http://materializecss.com/css/ghpages-materialize.css)
17:00:34	21320/21320	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Sat,%2030%20Jul%202016%2001:55:06%20GMT	http://materializecss.com/fonts/roboto/Roboto-Regular.eot?	/home/pedro/websites/Materialize/materializecss.com/fonts/roboto/Roboto-Regulard41d.eot	(from http://materializecss.com/css/ghpages-materialize.css)
17:00:34	1624430/1624430	URF---	200	added ('OK%20(cached)')	application/zip		http://materializecss.com/templates/parallax-template.zip	/home/pedro/websites/Materialize/materializecss.com/templates/parallax-template.zip	(from http://materializecss.com/getting-started.html)
17:00:38	38739/38739	URF---	200	added ('OK%20(cached)')	image/jpeg		http://materializecss.com/images/yuna.jpg	/home/pedro/websites/Materialize/materializecss.com/images/yuna.jpg	(from http://materializecss.com/media-css.html)
17:00:38	179499/179499	URF---	200	added ('OK%20(cached)')	image/jpeg		http://materializecss.com/images/sample-1.jpg	/home/pedro/websites/Materialize/materializecss.com/images/sample-1.jpg	(from http://materializecss.com/helpers.html)
17:00:40	131722/131722	URF---	200	added ('OK%20(cached)')	image/png		http://material-design.storage.googleapis.com/publish/v_2/material_ext_publish/0Bx4BSt6jniD7SW9CUzR4MnRpOTg/style_typography_roboto1.png	/home/pedro/websites/Materialize/material-design.storage.googleapis.com/publish/v_2/material_ext_publish/0Bx4BSt6jniD7SW9CUzR4MnRpOTg/style_typography_roboto1.png	(from http://materializecss.com/typography.html)
17:00:46	159054/159054	URF---	200	added ('OK%20(cached)')	image/jpeg		http://materializecss.com/images/office.jpg	/home/pedro/websites/Materialize/materializecss.com/images/office.jpg	(from http://materializecss.com/cards.html)
17:00:47	49/49	UR-M--	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Tue,%2002%20Aug%202016%2000:00:46%20GMT	http://pre04.deviantart.net/7eb9/th/pre/i/2013/126/1/e/nature_portrait_by_pw_fotografie-d63tx0n.jpg	/home/pedro/websites/Materialize/pre04.deviantart.net/7eb9/th/pre/i/2013/126/1/e/nature_portrait_by_pw_fotografie-d63tx0n.jpg	(from http://materializecss.com/media.html)
17:00:49	173201/173201	URF---	200	added ('OK%20(cached)')	image/gif		http://materializecss.com/images/menu.gif	/home/pedro/websites/Materialize/materializecss.com/images/menu.gif	(from http://materializecss.com/mobile.html)
17:00:50	49236/49236	---M--	200	added ('OK')	application/font-woff2	date:Sat,%2030%20Jul%202016%2001:55:06%20GMT	http://materializecss.com/fonts/roboto/Roboto-Regular.woff2	/home/pedro/websites/Materialize/materializecss.com/fonts/roboto/Roboto-Regular.woff2	(from http://materializecss.com/css/ghpages-materialize.css)
17:00:51	45398/45398	UR-MCZ	200	added ('OK')	application/javascript	date:Sat,%2030%20Jul%202016%2001:55:06%20GMT	http://materializecss.com/extras/noUiSlider/nouislider.js	/home/pedro/websites/Materialize/materializecss.com/extras/noUiSlider/nouislider.js	(from http://materializecss.com/forms.html)
17:00:51	224700/224700	URF---	200	added ('OK%20(cached)')	image/jpeg		https://unsplash.imgix.net/reserve/nE6neNVdRPSIasnmePZe_IMG_1950.jpg?dpr=1.25&fit=crop&fm=jpg&h=700&q=75&w=1050	/home/pedro/websites/Materialize/unsplash.imgix.net/reserve/nE6neNVdRPSIasnmePZe_IMG_1950b51f.jpg	(from http://materializecss.com/scrollfire.html)
17:00:58	473313/473313	URF---	200	added ('OK%20(cached)')	image/gif		http://materializecss.com/images/toast.gif	/home/pedro/websites/Materialize/materializecss.com/images/toast.gif	(from http://materializecss.com/mobile.html)
17:00:58	61736/61736	---M--	200	added ('OK')	application/font-woff	date:Sat,%2030%20Jul%202016%2001:55:06%20GMT	http://materializecss.com/fonts/roboto/Roboto-Regular.woff	/home/pedro/websites/Materialize/materializecss.com/fonts/roboto/Roboto-Regular.woff	(from http://materializecss.com/css/ghpages-materialize.css)
17:01:00	69653/69653	URF---	200	added ('OK%20(cached)')	image/jpeg		http://s27.postimg.org/cle8r44yb/100xp.jpg	/home/pedro/websites/Materialize/s27.postimg.org/cle8r44yb/100xp.jpg	(from http://materializecss.com/showcase.html)
17:01:00	57649/57649	URF---	200	added ('OK%20(cached)')	image/jpeg		http://s27.postimg.org/xtrx8jjf7/dlsuhackercup.jpg	/home/pedro/websites/Materialize/s27.postimg.org/xtrx8jjf7/dlsuhackercup.jpg	(from http://materializecss.com/showcase.html)
17:01:00	70120/70120	URF---	200	added ('OK%20(cached)')	image/jpeg		http://s27.postimg.org/9328uq42b/gaggle.jpg	/home/pedro/websites/Materialize/s27.postimg.org/9328uq42b/gaggle.jpg	(from http://materializecss.com/showcase.html)
17:01:07	204264/204264	URF---	200	added ('OK%20(cached)')	image/png		http://materializecss.com/images/showcase/fedora.png	/home/pedro/websites/Materialize/materializecss.com/images/showcase/fedora.png	(from http://materializecss.com/showcase.html)
17:01:07	259878/259878	URF---	200	added ('OK%20(cached)')	image/jpeg		http://materializecss.com/images/showcase/emerald.jpg	/home/pedro/websites/Materialize/materializecss.com/images/showcase/emerald.jpg	(from http://materializecss.com/showcase.html)
17:01:07	444797/444797	URF---	200	added ('OK%20(cached)')	image/png		http://materializecss.com/images/showcase/caliber.png	/home/pedro/websites/Materialize/materializecss.com/images/showcase/caliber.png	(from http://materializecss.com/showcase.html)
17:01:13	930593/930593	URF---	200	added ('OK%20(cached)')	image/png		http://materializecss.com/images/showcase/closeheat.png	/home/pedro/websites/Materialize/materializecss.com/images/showcase/closeheat.png	(from http://materializecss.com/showcase.html)
17:01:13	172232/172232	URF---	200	added ('OK%20(cached)')	image/png		http://materializecss.com/images/showcase/danielangel.png	/home/pedro/websites/Materialize/materializecss.com/images/showcase/danielangel.png	(from http://materializecss.com/showcase.html)
17:01:15	21364/21364	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Sat,%2030%20Jul%202016%2001:55:06%20GMT	http://materializecss.com/fonts/roboto/Roboto-Medium.eot	/home/pedro/websites/Materialize/materializecss.com/fonts/roboto/Roboto-Medium.eot	(from http://materializecss.com/css/ghpages-materialize.css)
17:01:21	109290/109290	URF---	200	added ('OK%20(cached)')	image/png		http://materializecss.com/images/showcase/stamplay.png	/home/pedro/websites/Materialize/materializecss.com/images/showcase/stamplay.png	(from http://materializecss.com/showcase.html)
17:01:21	50224/50224	---M--	200	added ('OK')	application/font-woff2	date:Sat,%2030%20Jul%202016%2001:55:06%20GMT	http://materializecss.com/fonts/roboto/Roboto-Medium.woff2	/home/pedro/websites/Materialize/materializecss.com/fonts/roboto/Roboto-Medium.9d.delayed	(from http://materializecss.com/css/ghpages-materialize.css)
17:01:24	221620/221620	URF---	200	added ('OK%20(cached)')	image/jpeg		http://materializecss.com/images/showcase/absurdoburger.jpg	/home/pedro/websites/Materialize/materializecss.com/images/showcase/absurdoburger.jpg	(from http://materializecss.com/showcase.html)
17:01:26	719178/719178	URF---	200	added ('OK%20(cached)')	image/png		http://materializecss.com/images/showcase/rdxsports.png	/home/pedro/websites/Materialize/materializecss.com/images/showcase/rdxsports.png	(from http://materializecss.com/showcase.html)
17:01:34	596148/596148	URF---	200	added ('OK%20(cached)')	image/png		http://materializecss.com/images/showcase/straphq.png	/home/pedro/websites/Materialize/materializecss.com/images/showcase/straphq.png	(from http://materializecss.com/showcase.html)
17:01:34	62980/62980	---M--	200	added ('OK')	application/font-woff	date:Sat,%2030%20Jul%202016%2001:55:06%20GMT	http://materializecss.com/fonts/roboto/Roboto-Medium.woff	/home/pedro/websites/Materialize/materializecss.com/fonts/roboto/Roboto-Medium.woff	(from http://materializecss.com/css/ghpages-materialize.css)
